Region Code,Region Name,Country Code,Country Name,Year,Sex,Age group code,Age Group,Number,Percentage of cause-specific deaths out of total deaths,Age-standardized death rate per 100 000 standard population,Death rate per 100 000 population
CSA,Central and South America,ARG,Argentina,1997,Unknown,Age15_19,[15-19],2,3.7037037,,
CSA,Central and South America,ARG,Argentina,1997,Unknown,Age20_24,[20-24],4,7.14285714,,
CSA,Central and South America,ARG,Argentina,1998,Unknown,Age15_19,[15-19],0,0,,
CSA,Central and South America,ARG,Argentina,1998,Unknown,Age20_24,[20-24],0,0,,
CSA,Central and South America,ARG,Argentina,2006,Unknown,Age20_24,[20-24],1,50,,
CSA,Central and South America,ARG,Argentina,2008,Unknown,Age15_19,[15-19],0,0,,
CSA,Central and South America,ARG,Argentina,2008,Unknown,Age20_24,[20-24],0,0,,
CSA,Central and South America,ARG,Argentina,2009,Unknown,Age15_19,[15-19],0,0,,
CSA,Central and South America,ARG,Argentina,2014,Unknown,Age20_24,[20-24],2,25,,
CSA,Central and South America,MEX,Mexico,1998,Unknown,Age15_19,[15-19],1,50,,
CSA,Central and South America,MEX,Mexico,1998,Unknown,Age20_24,[20-24],0,,,
CSA,Central and South America,MEX,Mexico,2007,Unknown,Age15_19,[15-19],0,0,,
CSA,Central and South America,MEX,Mexico,2007,Unknown,Age20_24,[20-24],0,0,,
CSA,Central and South America,MEX,Mexico,2011,Unknown,Age20_24,[20-24],0,0,,
CSA,Central and South America,MEX,Mexico,2012,Unknown,Age15_19,[15-19],0,0,,
CSA,Central and South America,MEX,Mexico,2012,Unknown,Age20_24,[20-24],0,0,,
CSA,Central and South America,MEX,Mexico,2013,Unknown,Age20_24,[20-24],0,,,
CSA,Central and South America,URY,Uruguay,2002,Unknown,Age15_19,[15-19],0,,,
CSA,Central and South America,URY,Uruguay,2002,Unknown,Age20_24,[20-24],0,,,
CSA,Central and South America,URY,Uruguay,2006,Unknown,Age15_19,[15-19],0,,,
CSA,Central and South America,BRA,Brazil,1996,Unknown,Age15_19,[15-19],0,0,,
CSA,Central and South America,BRA,Brazil,2002,Unknown,Age15_19,[15-19],0,0,,
CSA,Central and South America,BRA,Brazil,2002,Unknown,Age20_24,[20-24],0,0,,
CSA,Central and South America,BRA,Brazil,2007,Unknown,Age15_19,[15-19],0,0,,
CSA,Central and South America,BRA,Brazil,2012,Unknown,Age15_19,[15-19],0,,,
CSA,Central and South America,BRA,Brazil,2012,Unknown,Age20_24,[20-24],1,16.66666667,,
CSA,Central and South America,BRA,Brazil,2013,Unknown,Age15_19,[15-19],0,,,
CSA,Central and South America,COL,Colombia,2000,Unknown,Age15_19,[15-19],0,0,,
CSA,Central and South America,COL,Colombia,2007,Unknown,Age15_19,[15-19],0,,,
CSA,Central and South America,COL,Colombia,2007,Unknown,Age20_24,[20-24],0,0,,
CSA,Central and South America,GTM,Guatemala,1986,Unknown,Age15_19,[15-19],0,,,
CSA,Central and South America,GTM,Guatemala,1986,Unknown,Age20_24,[20-24],0,0,,
CSA,Central and South America,BRA,Brazil,2018,Unknown,Age15_19,[15-19],0,0,,
CSA,Central and South America,BRA,Brazil,2018,Unknown,Age20_24,[20-24],0,0,,
AS,Asia,OMN,Oman,2014,Unknown,Age15_19,[15-19],0,,,
AS,Asia,OMN,Oman,2014,Unknown,Age20_24,[20-24],0,0,,
EU,Europe,BEL,Belgium,1998,Unknown,Age15_19,[15-19],0,,,
EU,Europe,BEL,Belgium,1998,Unknown,Age20_24,[20-24],0,,,
CSA,Central and South America,BRA,Brazil,2009,Unknown,Age15_19,[15-19],0,,,
CSA,Central and South America,BRA,Brazil,2009,Unknown,Age20_24,[20-24],0,0,,
CSA,Central and South America,COL,Colombia,1999,Unknown,Age15_19,[15-19],1,50,,
CSA,Central and South America,ARG,Argentina,2002,Unknown,Age15_19,[15-19],0,0,,
CSA,Central and South America,ARG,Argentina,2002,Unknown,Age20_24,[20-24],0,0,,
CSA,Central and South America,ARG,Argentina,2003,Unknown,Age15_19,[15-19],0,0,,
CSA,Central and South America,ARG,Argentina,2003,Unknown,Age20_24,[20-24],0,,,
CSA,Central and South America,ARG,Argentina,2004,Unknown,Age15_19,[15-19],0,0,,
CSA,Central and South America,ARG,Argentina,2004,Unknown,Age20_24,[20-24],1,100,,
CSA,Central and South America,ARG,Argentina,2005,Unknown,Age15_19,[15-19],0,0,,
CSA,Central and South America,ARG,Argentina,2005,Unknown,Age20_24,[20-24],0,0,,
CSA,Central and South America,ARG,Argentina,2012,Unknown,Age15_19,[15-19],1,12.5,,
CSA,Central and South America,ARG,Argentina,2012,Unknown,Age20_24,[20-24],1,20,,
CSA,Central and South America,MEX,Mexico,2003,Unknown,Age15_19,[15-19],0,0,,
CSA,Central and South America,ARG,Argentina,2018,Unknown,Age20_24,[20-24],1,20,,
CSA,Central and South America,MEX,Mexico,2017,Unknown,Age15_19,[15-19],0,,,
CSA,Central and South America,MEX,Mexico,2017,Unknown,Age20_24,[20-24],0,0,,
CSA,Central and South America,MEX,Mexico,2016,Unknown,Age15_19,[15-19],0,,,
CSA,Central and South America,MEX,Mexico,2016,Unknown,Age20_24,[20-24],0,0,,
CSA,Central and South America,URY,Uruguay,2016,Unknown,Age15_19,[15-19],0,,,
CSA,Central and South America,ARG,Argentina,2000,Unknown,Age20_24,[20-24],0,,,
CSA,Central and South America,ARG,Argentina,2001,Unknown,Age15_19,[15-19],0,,,
CSA,Central and South America,ARG,Argentina,2006,Unknown,Age15_19,[15-19],0,0,,
CSA,Central and South America,ARG,Argentina,2010,Unknown,Age15_19,[15-19],1,33.33333333,,
CSA,Central and South America,ARG,Argentina,2011,Unknown,Age15_19,[15-19],0,,,
CSA,Central and South America,ARG,Argentina,2013,Unknown,Age20_24,[20-24],0,0,,
CSA,Central and South America,ARG,Argentina,2014,Unknown,Age15_19,[15-19],0,0,,
CSA,Central and South America,MEX,Mexico,2003,Unknown,Age20_24,[20-24],1,16.66666667,,
CSA,Central and South America,MEX,Mexico,2004,Unknown,Age15_19,[15-19],0,0,,
CSA,Central and South America,MEX,Mexico,2006,Unknown,Age15_19,[15-19],0,0,,
CSA,Central and South America,MEX,Mexico,2011,Unknown,Age15_19,[15-19],0,,,
CSA,Central and South America,MEX,Mexico,2013,Unknown,Age15_19,[15-19],0,0,,
CSA,Central and South America,URY,Uruguay,2004,Unknown,Age15_19,[15-19],0,,,
