Region Code,Region Name,Country Code,Country Name,Year,Sex,Age group code,Age Group,Number,Percentage of cause-specific deaths out of total deaths,Age-standardized death rate per 100 000 standard population,Death rate per 100 000 population
EU,Europe,ALB,Albania,1994,Female,Age85_over,[85+],0,0,,0
EU,Europe,ALB,Albania,1995,Female,Age85_over,[85+],0,0,,0
EU,Europe,ALB,Albania,2000,Female,Age75_79,[75-79],0,0,,0
EU,Europe,ALB,Albania,2000,Female,Age80_84,[80-84],2,0.20242915,,15.50387597
EU,Europe,ALB,Albania,2000,Female,Age85_over,[85+],0,0,,0
EU,Europe,ALB,Albania,2001,Female,Age75_79,[75-79],1,0.10405827,,4.45712248
EU,Europe,ALB,Albania,2001,Female,Age80_84,[80-84],0,0,,0
EU,Europe,ALB,Albania,2002,Female,Age75_79,[75-79],0,0,,0
EU,Europe,ALB,Albania,2004,Female,Age75_79,[75-79],1,0.08726003,,3.87732155
EU,Europe,ALB,Albania,2004,Female,Age80_84,[80-84],2,0.13227513,,12.04601578
EU,Europe,ALB,Albania,2006,Female,Age75_79,[75-79],0,0,,0
EU,Europe,ALB,Albania,2006,Female,Age80_84,[80-84],0,0,,0
EU,Europe,ALB,Albania,2006,Female,Age85_over,[85+],0,0,,0
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,1961,Female,Age75_79,[75-79],0,0,,
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,1963,Female,Age75_79,[75-79],0,0,,
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,1963,Female,Age80_84,[80-84],,,,
CSA,Central and South America,ARG,Argentina,1978,Female,Age80_84,[80-84],6,0.05365287,,5.66037736
CSA,Central and South America,ARG,Argentina,1978,Female,Age85_over,[85+],4,0.03160057,,5.71428571
CSA,Central and South America,ARG,Argentina,1979,Female,Age80_84,[80-84],7,0.05785124,,6.54205607
CSA,Central and South America,ARG,Argentina,1979,Female,Age85_over,[85+],6,0.04302309,,8.45070423
CSA,Central and South America,ARG,Argentina,1980,Female,Age75_79,[75-79],34,0.07934285,,7.22175021
CSA,Central and South America,ARG,Argentina,1980,Female,Age80_84,[80-84],,,,
CSA,Central and South America,ARG,Argentina,1981,Female,Age80_84,[80-84],,,,
CSA,Central and South America,ARG,Argentina,1981,Female,Age85_over,[85+],,,,
CSA,Central and South America,ARG,Argentina,1982,Female,Age75_79,[75-79],19,0.14226881,,7.1969697
CSA,Central and South America,ARG,Argentina,1982,Female,Age80_84,[80-84],11,0.08028025,,8.08823529
CSA,Central and South America,ARG,Argentina,1982,Female,Age85_over,[85+],2,0.01290489,,2.38095238
CSA,Central and South America,ARG,Argentina,1983,Female,Age75_79,[75-79],29,0.19266543,,10.82089552
CSA,Central and South America,ARG,Argentina,1983,Female,Age80_84,[80-84],10,0.06459531,,7.24637681
CSA,Central and South America,ARG,Argentina,1983,Female,Age85_over,[85+],9,0.05087333,,10.46511628
CSA,Central and South America,ARG,Argentina,1986,Female,Age80_84,[80-84],10,0.06626905,,6.93000693
CSA,Central and South America,ARG,Argentina,1986,Female,Age85_over,[85+],8,0.043457,,8.87902331
CSA,Central and South America,ARG,Argentina,1988,Female,Age75_79,[75-79],38,0.23231644,,11.37724551
CSA,Central and South America,ARG,Argentina,1988,Female,Age80_84,[80-84],14,0.08316996,,9.65517241
CSA,Central and South America,ARG,Argentina,1992,Female,Age80_84,[80-84],13,0.07166878,,6.70448685
CSA,Central and South America,ARG,Argentina,1992,Female,Age85_over,[85+],6,0.02508361,,4.95458299
CSA,Central and South America,ARG,Argentina,1989,Female,Age75_79,[75-79],36,0.22533801,,10.52631579
CSA,Central and South America,ARG,Argentina,1990,Female,Age80_84,[80-84],11,0.06332393,,6.98412698
CSA,Central and South America,ARG,Argentina,1991,Female,Age80_84,[80-84],12,0.06987713,,7.36196319
CSA,Central and South America,ARG,Argentina,1992,Female,Age75_79,[75-79],27,0.16700687,,7.43801653
CSA,Central and South America,ARG,Argentina,1993,Female,Age75_79,[75-79],27,0.16869728,,7.29335494
CSA,Central and South America,ARG,Argentina,1993,Female,Age85_over,[85+],16,0.0649667,,12.68834259
CSA,Central and South America,ARG,Argentina,1995,Female,Age80_84,[80-84],17,0.08806921,,7.38488271
CSA,Central and South America,ARG,Argentina,1997,Female,Age75_79,[75-79],21,0.1344,,5.21345369
CSA,Central and South America,ARG,Argentina,1998,Female,Age75_79,[75-79],27,0.15922628,,6.51303935
CSA,Central and South America,ARG,Argentina,1998,Female,Age85_over,[85+],7,0.02121662,,3.68980349
CSA,Central and South America,ARG,Argentina,1999,Female,Age80_84,[80-84],10,0.04965736,,3.66680478
CSA,Central and South America,ARG,Argentina,2000,Female,Age80_84,[80-84],8,0.04114591,,2.83847985
CSA,Central and South America,ARG,Argentina,2002,Female,Age85_over,[85+],14,0.03718855,,6.22490585
CSA,Central and South America,ARG,Argentina,2003,Female,Age75_79,[75-79],38,0.20015802,,8.05161509
CSA,Central and South America,ARG,Argentina,2004,Female,Age80_84,[80-84],20,0.08775394,,6.27681376
CSA,Central and South America,ARG,Argentina,2005,Female,Age85_over,[85+],12,0.02886767,,4.95576975
CSA,Central and South America,ARG,Argentina,2006,Female,Age80_84,[80-84],7,0.03070041,,2.06723841
CSA,Central and South America,ARG,Argentina,2007,Female,Age85_over,[85+],8,0.01685523,,2.93356215
CSA,Central and South America,ARG,Argentina,2008,Female,Age85_over,[85+],9,0.02022517,,3.17790999
CSA,Central and South America,ARG,Argentina,2009,Female,Age75_79,[75-79],11,0.06189163,,2.22941038
CSA,Central and South America,ARG,Argentina,1990,Female,Age85_over,[85+],11,0.04852014,,8.17843866
CSA,Central and South America,ARG,Argentina,1991,Female,Age85_over,[85+],13,0.05805904,,9.35251799
CSA,Central and South America,ARG,Argentina,1993,Female,Age80_84,[80-84],15,0.0800897,,7.42206828
CSA,Central and South America,ARG,Argentina,1995,Female,Age75_79,[75-79],27,0.17145034,,6.9731405
CSA,Central and South America,ARG,Argentina,1995,Female,Age85_over,[85+],5,0.01828555,,4.00641026
CSA,Central and South America,ARG,Argentina,1996,Female,Age85_over,[85+],9,0.03334939,,6.83371298
CSA,Central and South America,ARG,Argentina,1998,Female,Age80_84,[80-84],19,0.09717676,,7.15488057
CSA,Central and South America,ARG,Argentina,1999,Female,Age75_79,[75-79],23,0.12709991,,5.38108618
CSA,Central and South America,ARG,Argentina,2000,Female,Age75_79,[75-79],25,0.14657598,,5.6680731
CSA,Central and South America,ARG,Argentina,2000,Female,Age85_over,[85+],10,0.02923806,,5.03349793
CSA,Central and South America,ARG,Argentina,2003,Female,Age80_84,[80-84],20,0.08971426,,6.48689323
CSA,Central and South America,ARG,Argentina,2004,Female,Age75_79,[75-79],26,0.14038877,,5.39685571
CSA,Central and South America,ARG,Argentina,2004,Female,Age85_over,[85+],4,0.00975324,,1.67577169
CSA,Central and South America,ARG,Argentina,2005,Female,Age80_84,[80-84],19,0.08286088,,5.75815157
CSA,Central and South America,ARG,Argentina,2006,Female,Age75_79,[75-79],19,0.1032216,,3.86899186
CSA,Central and South America,ARG,Argentina,2006,Female,Age85_over,[85+],5,0.01185846,,1.93079267
CSA,Central and South America,ARG,Argentina,2007,Female,Age80_84,[80-84],8,0.03243594,,2.30050985
CSA,Central and South America,ARG,Argentina,2009,Female,Age80_84,[80-84],7,0.0300726,,1.91335247
CSA,Central and South America,ARG,Argentina,2010,Female,Age75_79,[75-79],16,0.08623013,,3.21878483
CSA,Central and South America,ARG,Argentina,2013,Female,Age80_84,[80-84],8,0.03216339,,2.1165925
CSA,Central and South America,ARG,Argentina,1996,Female,Age75_79,[75-79],30,0.19578412,,7.54527163
CSA,Central and South America,ARG,Argentina,1996,Female,Age80_84,[80-84],20,0.10680908,,8.44594595
CSA,Central and South America,ARG,Argentina,1997,Female,Age80_84,[80-84],18,0.09494672,,6.92555414
CSA,Central and South America,ARG,Argentina,1997,Female,Age85_over,[85+],8,0.02765296,,4.43486022
CSA,Central and South America,ARG,Argentina,2003,Female,Age85_over,[85+],10,0.02420487,,4.2890107
CSA,Central and South America,ARG,Argentina,2005,Female,Age75_79,[75-79],28,0.14956466,,5.71381928
CSA,Central and South America,ARG,Argentina,2007,Female,Age75_79,[75-79],15,0.07507508,,3.05349106
CSA,Central and South America,ARG,Argentina,2011,Female,Age75_79,[75-79],11,0.06101281,,2.21481713
CSA,Central and South America,ARG,Argentina,2011,Female,Age80_84,[80-84],10,0.04009945,,2.66261949
CSA,Central and South America,ARG,Argentina,2012,Female,Age75_79,[75-79],10,0.05820044,,2.00922233
CSA,Central and South America,ARG,Argentina,2012,Female,Age80_84,[80-84],12,0.04874086,,3.1861847
CSA,Central and South America,ARG,Argentina,2012,Female,Age85_over,[85+],11,0.02120359,,3.31709965
AS,Asia,ARM,Armenia,1982,Female,Age75_79,[75-79],1,0.09560229,,4.36681223
AS,Asia,ARM,Armenia,1982,Female,Age80_84,[80-84],0,0,,0
AS,Asia,ARM,Armenia,1982,Female,Age85_over,[85+],0,0,,0
AS,Asia,ARM,Armenia,1986,Female,Age75_79,[75-79],1,0.0728863,,4.09836066
AS,Asia,ARM,Armenia,1986,Female,Age80_84,[80-84],0,0,,0
AS,Asia,ARM,Armenia,1986,Female,Age85_over,[85+],0,0,,0
AS,Asia,ARM,Armenia,1988,Female,Age75_79,[75-79],1,0.06397953,,4.048583
AS,Asia,ARM,Armenia,1988,Female,Age80_84,[80-84],0,0,,0
AS,Asia,ARM,Armenia,1988,Female,Age85_over,[85+],0,0,,0
CSA,Central and South America,ARG,Argentina,2009,Female,Age85_over,[85+],7,0.01545527,,2.40721063
CSA,Central and South America,ARG,Argentina,2011,Female,Age85_over,[85+],9,0.01711189,,2.8522804
CSA,Central and South America,ARG,Argentina,2013,Female,Age75_79,[75-79],12,0.06838386,,2.39590779
CSA,Central and South America,ARG,Argentina,2013,Female,Age85_over,[85+],9,0.01647386,,2.61885224
AS,Asia,ARM,Armenia,1997,Female,Age85_over,[85+],0,0,,0
AS,Asia,ARM,Armenia,1999,Female,Age85_over,[85+],2,0.09037506,,14.92537313
AS,Asia,ARM,Armenia,2001,Female,Age85_over,[85+],0,0,,0
AS,Asia,ARM,Armenia,2003,Female,Age85_over,[85+],1,0.04887586,,12.25340032
AS,Asia,ARM,Armenia,2007,Female,Age75_79,[75-79],0,0,,0
AS,Asia,ARM,Armenia,2007,Female,Age85_over,[85+],0,0,,0
AS,Asia,ARM,Armenia,2010,Female,Age75_79,[75-79],2,0.08340284,,5.2412275
AS,Asia,ARM,Armenia,2011,Female,Age80_84,[80-84],1,0.03220612,,3.53007625
AS,Asia,ARM,Armenia,2012,Female,Age85_over,[85+],0,0,,0
AS,Asia,ARM,Armenia,2014,Female,Age80_84,[80-84],1,0.03595829,,3.40217058
OA,Oceania,AUS,Australia,1951,Female,Age80_84,[80-84],2,0.04311274,,5.19480519
OA,Oceania,AUS,Australia,1952,Female,Age75_79,[75-79],6,0.12150668,,8.92857143
OA,Oceania,AUS,Australia,1954,Female,Age80_84,[80-84],1,0.0209468,,2.5
OA,Oceania,AUS,Australia,1956,Female,Age85_over,[85+],1,0.01840943,,4.16666667
OA,Oceania,AUS,Australia,1959,Female,Age75_79,[75-79],8,0.13684571,,9.02934537
OA,Oceania,AUS,Australia,1959,Female,Age85_over,[85+],1,0.01742768,,3.89105058
OA,Oceania,AUS,Australia,1961,Female,Age80_84,[80-84],3,0.05475452,,5.60747664
OA,Oceania,AUS,Australia,1962,Female,Age75_79,[75-79],11,0.17358371,,11.02204409
